Orthogroup,At Genes,Tau Min,Tau Z,At Node Betweenness Max,At Node Betweenness Z,At Node Strength Max,At Node Strength Z,At Node Degree Max,At Node Degree Z,At Node Closeness Max,At Node Closeness Z
OG0004893,AT3G01210/AT1G14340,0.570444238,-0.074401449,51634.83333,1.262028922,1112.2059,-1.01106677,387,-0.933507536,9.92E-06,-0.144624594
OG0004894,MYB88/FLP,0.665929903,-0.700035396,40320.73333,0.55791209,842.2563,-1.284598689,290,-1.202273342,9.60E-06,-0.835484573
OG0004896,RDH2/MST1,0.494148817,0.470311761,42464.83333,0.704960937,2635.2796,0.183766049,780,0.103563482,1.01E-05,0.582596491
OG0004897,AT1G16690/AT1G79020,0.330282895,2.193122564,33107.73333,0.015203329,2491.8789,0.064809025,806,0.190263853,1.01E-05,0.58764804
OG0004898,AT3G15351,0.520084567,0.760230051,31645.7,0.460276444,2534.5811,0.614604247,839,0.794374928,1.00E-05,0.877610251
OG0004900,AT1G19485,0.484677603,0.990086535,33966,0.621966198,1989.4634,0.215716009,639,0.243500547,9.75E-06,0.055366259
OG0004902,AT1G20110,0.475931392,1.046677809,20703.96667,-0.313365607,2474.076,0.568959251,796,0.658543074,1.01E-05,0.961612
OG0004903,PHT1;8/PHT1;9,0.917034632,-1.722960607,NA,NA,NA,NA,NA,NA,NA,NA
OG0004904,AT1G20880/AT1G76460,0.543809524,0.117458315,26901.06667,-0.508142072,2152.6965,-0.235365219,696,-0.171410475,9.99E-06,0.109679252
OG0004905,AT1G21740/AT1G77500,0.630893881,-0.489213596,36587.5,0.285381641,1062.4619,-1.057791711,367,-0.973263969,9.63E-06,-0.798132179
OG0004907,SHM6/SHM7,0.338549784,2.065132069,23916.03333,-0.763081408,2923.036,0.414436995,943,0.674871515,1.01E-05,0.875377997
OG0004908,AT4G08690/AT1G22180,0.601546982,-0.292431963,69136.58333,1.966438863,1055.7361,-1.062057446,368,-0.971800259,9.96E-06,0.019156628
OG0004910,GAMMA-ADAPTIN 1/AT1G60070,0.402855301,1.267634056,46516.38333,0.966936189,4148.7468,1.62998206,1195,1.888551395,1.02E-05,1.994530328
OG0004911,AT1G24050/AT1G70220,0.31547783,2.392296536,34854.63333,0.68137666,3003.7726,0.957276036,957,1.134872084,1.01E-05,0.923214956
OG0004913,AT4G24820,0.475333299,1.050262474,21186.83333,-0.280001984,4000.5263,1.782173093,1160,2.001241905,1.01E-05,1.044583672
OG0004914,SAE1A/SAE1B/SAE1B,0.523336663,-0.071734314,62241.86667,2.092541517,2308.3865,0.449822507,774,0.593802305,1.02E-05,1.510153084
OG0004915,THO5/THO5,0.464018,0.714458042,27948.06667,-0.409472274,1932.1172,-0.402538549,643,-0.312407682,9.87E-06,-0.294260371
OG0004916,AT4G14600/AT1G29060,0.419813876,1.101399571,28133.73333,-0.392666597,2632.6861,0.18283843,861,0.384469143,9.95E-06,-0.017331995
OG0004917,AT5G37010/AT1G65710,0.724161255,-0.974287267,4982.5,-2.342297061,2323.3712,-0.074867377,471,-0.732120374,9.02E-06,-1.467779977
OG0004918,AT1G29350/AT1G29370,0.544047619,0.115672877,12031.5,-1.678966048,2421.879,0.003040553,760,0.04105894,9.73E-06,-0.600707332
OG0004919,ERD4,0.489407963,0.956390203,19865.06667,-0.373361802,1000.5534,-0.526215513,316,-0.545520712,9.59E-06,-0.206699508
OG0004920,CCC1,0.385253456,1.811658948,18641.8,-0.465691698,3420.5713,1.266084656,996,1.271524914,1.01E-05,0.9875222
OG0004921,AT1G30475/EMB1303,0.511669544,0.33715758,36311.5,0.268321046,2266.6627,-0.125600054,692,-0.185621761,9.86E-06,-0.327127991
OG0004922,AT5G44720/AT1G30910,0.627201213,-0.45878852,30822.83333,-0.168325739,1615.3862,-0.632329982,544,-0.561468192,9.85E-06,-0.332585924
OG0004923,FEI2/FEI1,0.462953847,0.726719652,43906.06667,0.795626097,2189.6497,-0.204836146,710,-0.123148728,1.02E-05,1.200396355
OG0004925,HAF2/HAF01,0.521941639,0.270292152,16440.56667,-0.605448362,4530.3046,2.351851074,1155,1.968545231,1.01E-05,1.337743374
OG0004927,AT4G16670/AT4G17350/AT5G47440,0.483492823,0.263860065,15065.4,-1.924095994,477.5687,-2.36659739,172,-2.185264198,9.28E-06,-1.616360021
OG0004929,AT1G54520,0.611076479,0.239758311,23910.73333,-0.076696953,2718.1336,0.756183709,777,0.600707332,9.81E-06,0.166475668
OG0004930,FH4/FH8,0.760602125,-1.122792189,28895.5,-0.325845192,1324.0036,-0.848922697,403,-0.892907255,9.16E-06,-1.35581609
OG0004931,ABCB26,0.679375387,-0.114482791,44250.83333,1.251979347,1957.1393,0.19119276,606,0.168017354,9.92E-06,0.430393714
OG0004932,SEC6,0.270871478,3.306918003,38916.33333,0.93209819,4133.0367,1.90508857,1248,2.487682789,1.03E-05,2.586201182
OG0004933,AT1G71950,0.493251902,0.93192815,47029.5,1.398994431,2351.072,0.479290234,739,0.502959535,1.01E-05,1.104706574
OG0004934,AT1G72390,0.476469583,1.041580067,14647.16667,-0.723403023,4446.0655,2.280773333,1154,1.953980343,1.00E-05,0.867820731
OG0004936,SEC5B/SEC5A,0.433916084,0.98431292,18397.71667,-1.217444277,3388.3077,0.840235563,1003,0.925079042,1.01E-05,0.637164855
OG0004937,EMB3137/AT1G77750,0.570881226,-0.077365552,18822,-1.189222161,3304.7239,0.750530157,908,0.554008508,9.53E-06,-0.951044559
OG0004938,AT5G64970/AT1G78180,0.569448844,-0.067882683,38228.33333,0.404187669,1320.8221,-0.850231294,444,-0.798132179,9.79E-06,-0.469083169
OG0004939,AT5G27470,0.536781961,0.665703314,25940.9,0.06968492,4210.3012,2.005766882,1186,2.123386298,9.88E-06,0.332264596
OG0004940,VHP2;2/VP2,0.489076677,0.514017562,39557.23333,0.495039076,3512.0668,0.95775692,1045,1.113141311,1.02E-05,1.210456343
OG0004941,AT5G11280/AT1G80200,0.54157657,0.132948423,15177.73333,-0.684447893,1985.6636,0.213226977,649,0.261393042,9.78E-06,0.112126697
OG0004942,AT3G19250/AT3G19330,0.602365492,-0.301698731,15411.66667,-1.422015215,1619.6836,-0.630103484,423,-0.842401384,9.41E-06,-1.122797441
OG0004943,AT4G14490/AT3G02400,0.713559467,-0.279500355,17778,-0.516810149,1275.2654,-0.327127991,370,-0.412118861,9.19E-06,-0.680993207
OG0004944,AT3G03420,0.534326458,0.676810623,14002.06667,-0.778632852,2139.1471,0.326807241,693,0.373361802,9.60E-06,-0.19243156
OG0004945,AT3G04600,0.517925285,0.778508483,35047.68333,0.690223938,3347.6829,1.202899946,1059,1.526521038,9.95E-06,0.538126015
OG0004946,FLK,0.506087662,0.853558176,20585,-0.320079195,2900.3135,0.87716345,910,0.991988164,9.92E-06,0.437743748
OG0004947,CHR23/ATCHR12,0.551704545,0.057221705,32392.8,-0.04075463,3014.8978,0.494695415,907,0.548345583,1.00E-05,0.414436995
OG0004948,AT2G44640/PDE320,0.364487971,1.688773611,35064,0.166167379,3114.254,0.586925474,873,0.430727299,1.01E-05,0.614604247
OG0004949,AT2G47320/AT3G66654,0.457546242,0.779709571,45568.7,0.909335197,3648.6705,1.093028314,1102,1.368890586,1.02E-05,1.501649033
OG0004950,AT5G02970/AT3G09690,0.424487313,1.066824322,25928.16667,-0.590179441,1642.8223,-0.614971552,572,-0.503649757,9.96E-06,0.019764853
OG0004951,AT3G09850,0.561700118,0.519083673,29182.7,0.299344321,3764.2904,1.557467486,1105,1.728269966,1.02E-05,1.899518314
OG0004952,AT2G41410/AT3G10190,0.632798058,-0.505603188,29034.66667,-0.317200194,897.4087,-1.21362533,263,-1.295780999,9.40E-06,-1.134293348
OG0004953,AT5G04460,0.530219488,0.69400617,28129.81667,0.228181562,2501.3776,0.590179441,820,0.72973742,1.00E-05,0.75012725
OG0004954,CCH/ATX1,0.598743178,-0.2727454,20346.33333,-1.067954582,1295.3525,-0.874486316,407,-0.883434688,9.50E-06,-0.988017445
OG0004955,AT5G10110/AT5G65120,0.679663518,-0.77013207,42908.03333,0.731325594,1978.9047,-0.368801624,634,-0.341919531,9.75E-06,-0.558267382
OG0004956,AT3G11930/AT3G58450,0.813075679,-1.337342948,15010.5,-1.45539331,735.4311,-1.415361132,206,-1.534367169,9.01E-06,-1.480396031
OG0004957,AT4G00925/AT3G13070/AT1G55930,0.386021343,1.462460212,51260.47619,1.242712492,2668.1946,0.214160208,878,0.447468769,1.01E-05,0.639774424
OG0004959,AT3G13410/AT1G55546,0.460698349,0.749618909,28133.4,0.228805755,3249.9878,1.132559414,993,1.257993841,1.02E-05,1.69922366
OG0004960,ECT2/ECT4,0.5962924,-0.256827891,62331.93333,1.753168882,3452.9686,0.90979503,1020,1.008535452,1.00E-05,0.392009836
OG0004962,AT3G15550,0.793037518,-0.640098996,3062.166667,-1.78966361,2099.9488,0.295530641,376,-0.396610733,8.74E-06,-1.02382179
OG0004963,AT3G17920/AT1G48540,0.400395581,1.293808328,32591.63333,-0.024935082,1508.0668,-0.70769233,514,-0.629362013,9.96E-06,0.031018569
OG0004964,PEX3-1/PEX3,0.445528594,0.876328796,30625.86667,-0.186859257,1905.3178,-0.424730045,651,-0.298390494,1.00E-05,0.212915942
OG0004965,AT3G18350/AT1G48840,0.414846517,1.145280663,26365.16667,-0.55046711,1402.6439,-0.787308309,490,-0.695248531,9.76E-06,-0.534965868
OG0004967,FYPP3/FYPP1,0.456063038,0.790974539,36588.9,0.286015083,3807.547,1.253311985,1192,1.867275154,1.02E-05,1.831957267
OG0004968,AT3G19990,0.549356199,0.589045606,47195.73333,1.403050939,1784.9094,0.066332572,600,0.155386972,1.01E-05,0.948180917
OG0004969,MKP2/DSPTP1,0.410114885,1.183112581,27868.4,-0.418748028,1327.9833,-0.845874941,458,-0.761861535,9.78E-06,-0.501235028
OG0004970,AT4G14500/AT3G23080,0.498001998,0.441453711,21699.66667,-0.952957995,1238.0103,-0.914403984,421,-0.849358734,9.73E-06,-0.59779648
OG0004971,PEX22,0.45828877,1.178365056,24958.03333,-0.003040553,2711.1485,0.749321802,897,0.954874926,1.01E-05,1.046159003
OG0004972,ERF7/ERF3,0.411780503,1.177773481,51793.9,1.273574743,1855.5878,-0.46095261,613,-0.402868285,1.01E-05,0.70184577
OG0004973,AT2G06040,0.860992965,-0.897792707,35483,0.715132896,1828.4574,0.095007855,589,0.126825999,9.47E-06,-0.383159959
OG0004974,AT2G14835,0.343095238,2.287490707,18796.9,-0.451841981,4018.2854,1.800322051,1246,2.47447978,1.02E-05,1.537333966
OG0004975,SQN,0.67260101,-0.085372104,19676.83333,-0.387744994,589.9963,-0.955834709,217,-0.851104501,9.37E-06,-0.495726573
OG0004977,AT2G17300/AT4G35320,0.714281668,-0.930560176,54816.16667,1.407949427,1888.5238,-0.436071222,547,-0.555427013,9.73E-06,-0.607275458
OG0004978,AT2G19120/AT4G30100,0.515638528,0.309130807,20774.16667,-1.034666165,3113.7586,0.585120399,884,0.464675302,1.01E-05,0.870038296
OG0004979,AT3G28430,0.411038961,1.549705901,28225.66667,0.235677825,3250.8302,1.134293348,1015,1.349742808,1.01E-05,1.154188014
OG0004980,PSAE-2/PSAE-1,0.721774022,-0.962478185,6703.333333,-2.147158203,1548.1103,-0.679077447,368,-0.971800259,9.02E-06,-1.466887731
OG0004981,AT1G27410,0.601960077,0.289040472,48822.9,1.485875767,1579.7386,-0.087069579,546,0.024022644,9.80E-06,0.154771506
OG0004982,ULT2/ULT1,0.783922559,-1.218360786,33338.33333,0.580795969,1236.3828,-0.355814324,393,-0.347081835,9.71E-06,-0.015507419
OG0004983,ERF53/AT4G28140,0.837611288,-1.422315919,10710.5,-1.792688137,441.1591,-1.964341185,135,-1.992312968,8.53E-06,-1.815912508
OG0004984,EDA14,0.772322004,-0.545647398,15707,-0.650256666,4321.8755,2.106313856,1122,1.806505612,9.66E-06,-0.082797427
OG0004985,NHX5/NHX6,0.439235896,0.937876303,42330.4,0.694474376,2802.0287,0.322640535,866,0.405177668,1.01E-05,1.017168527
OG0004986,ECT6/ECT7,0.329464778,2.209794272,25874.8,-0.592714629,2547.4925,0.105092052,806,0.190263853,1.01E-05,0.897446265
OG0004987,ARA1/AT3G42850,0.764870932,-1.145280663,31771.8,-0.09836813,2242.4993,-0.155694727,730,-0.054452718,1.00E-05,0.350636283
OG0004989,SDG2,0.589469697,0.355359239,10470.06667,-1.016658601,4787.2939,2.731346185,1077,1.615238309,1.00E-05,0.709646561
OG0004991,OEP16-1,0.644127121,0.052781619,20598.06667,-0.318799312,980.3767,-0.541291545,292,-0.615338939,9.40E-06,-0.464675302
OG0004992,CYP710A3/CYP710A4/CYP710A2/CYP710A1,0.821453434,-1.993369835,28497.66667,-0.362949771,636.1118,-1.584623438,206,-1.534367169,8.58E-06,-1.783663205
OG0004993,AT2G38920,0.798096145,-0.657243058,NA,NA,NA,NA,NA,NA,NA,NA
OG0004995,BOP2/BOP1,0.878991624,-1.561599929,9582.833333,-1.08258925,374.8524,-1.319370965,128,-1.270842824,8.46E-06,-1.197900265
OG0004996,AT2G41870/AT3G57540,0.647171116,-0.598210737,24068.66667,-0.752143003,855.5696,-1.268800091,286,-1.221281061,9.35E-06,-1.201647209
OG0004997,AT2G42130/PGL34,0.604759679,-0.317201551,22386.9,-0.897446265,2880.9301,0.374992316,762,0.04836357,9.78E-06,-0.498134661
OG0004998,AT5G18460,0.689543004,-0.164328001,32115.73333,0.495726573,915.3507,-0.61130223,302,-0.586564306,9.38E-06,-0.489204747
OG0004999,AT2G43500/AT3G59580,0.704087579,-0.877631275,31604.73333,-0.112126697,649.0376,-1.558490858,228,-1.43126868,9.43E-06,-1.099126802
OG0005000,EMB2777/AT3G28230,0.777535978,-1.195099627,15463.5,-0.664598049,4395.1412,2.223221417,1087,1.653381355,9.69E-06,-0.03953743
OG0005001,LARP6b,0.467141928,1.111758061,25507.16667,0.036190427,1243.7249,-0.352253405,423,-0.268636259,9.88E-06,0.319439188
OG0005002,AT2G44600/AT3G60200,0.480067758,0.577134496,35384.56667,0.187478112,1157.5461,-0.974729767,399,-0.903832124,9.93E-06,-0.102035153
OG0005003,AT2G46420/AT3G61700,0.651348651,-0.623141043,37661.56667,0.363274546,797.5474,-1.343718906,276,-1.251979347,9.57E-06,-0.894267024
OG0005004,AT2G16760/AT2G47370/AT5G28660,0.710966811,-1.263683662,24956,-0.672582397,902.1578,-1.2054111,313,-1.126230591,9.58E-06,-0.876716825
OG0005005,CP12-1/CP12-2,0.581546795,-0.152954512,21534.23333,-0.971312818,1388.5269,-0.801900731,406,-0.888837819,9.37E-06,-1.166107259
OG0005006,AT5G40680/AT3G27150,0.930212215,-1.792177193,10234.33333,-1.028970687,359.2287,-1.356578775,127,-1.283212156,8.00E-06,-1.43636811
OG0005008,DUT1,0.757085485,-0.46668351,10884.16667,-0.986037915,1759.7062,0.049276823,409,-0.302525714,9.00E-06,-0.846744925
OG0005010,AT2G26610/AT3G33530,0.419058442,1.110114587,20137.23333,-0.356786265,3505.0529,1.336999784,989,1.236158089,1.01E-05,1.08258925
OG0005011,AT5G22140/AT3G44190,0.727066435,-0.985272908,37645,0.361975674,863.6719,-1.255315126,280,-1.238118827,9.39E-06,-1.151233714
OG0005012,AT4G32640/CEF,0.400119048,1.298601023,17641.5,-1.27425921,4164.7658,1.653381355,1144,1.594301551,1.01E-05,1.019722132
OG0005013,alpha-ADR/AT5G22780,0.335016059,2.112241701,28830.46667,-0.328090443,3500.5538,0.947228095,1048,1.124512359,1.01E-05,0.75295016
OG0005014,PSBO1/PSBO2,0.756843026,-1.110662078,5396.666667,-2.28904631,1729.0345,-0.547638956,370,-0.966936189,8.77E-06,-1.632282029
OG0005015,IQD20,0.882670583,-0.975237867,NA,NA,NA,NA,NA,NA,NA,NA
OG0005016,DGAT2,0.477070332,1.038534372,31290.9,0.434399915,1818.5572,0.085848806,609,0.174188131,1.00E-05,0.882536673
OG0005017,AT3G52120,0.390073634,1.752385275,26071.86667,0.077001907,3188.4092,1.08368254,1034,1.424526803,1.02E-05,1.843475725
OG0005018,AT3G54290,0.492331478,0.937417575,35902.83333,0.747310305,1044.9909,-0.488862071,371,-0.409141652,9.91E-06,0.406498286
OG0005019,AT1G64890,0.453261183,1.215262456,22135.33333,-0.207631458,1075.0817,-0.471120642,356,-0.443439541,9.75E-06,0.061762381
OG0005020,AT3G58610,0.649197266,0.026159876,22285.4,-0.198009846,3642.1244,1.45015245,1001,1.287379189,9.73E-06,0.017027895
OG0005021,AT3G63460/AT1G18830,0.468234856,0.678297896,25540.56667,0.038928852,4503.0769,2.328355101,1214,2.319305876,1.02E-05,1.579310215
OG0005023,HOT5,0.408370964,1.571683142,21685.16667,-0.240682675,2256.4596,0.411126054,702,0.400231617,9.99E-06,0.654394253
OG0005024,LUH,0.38143044,1.847912363,13458.03333,-0.814969511,2843.4158,0.841967904,896,0.953436899,9.98E-06,0.633816056
OG0005025,AT2G32600,0.582233994,0.395958883,28605.73333,0.263910847,3185.2583,1.079861669,975,1.194170064,1.00E-05,0.783996417
OG0005026,SOBIR1,0.850535942,-0.855261212,24971,-0.001520275,1477.8045,-0.171719038,406,-0.313684979,8.91E-06,-0.911636287
OG0005027,CPUORF7/EMB1444,0.574281779,-0.098728784,44643.6,0.843268819,1385.0076,-0.804419437,485,-0.7034025,9.94E-06,-0.047145963
OG0005028,VPS28-2/VPS28-1,0.379645355,1.52089273,41040,0.61130223,2398.1425,-0.016115605,793,0.151079931,1.01E-05,0.548698999
OG0005029,MFDX1/MFDX2,0.466067469,0.697771465,33403.5,0.038624569,2964.2959,0.446460783,916,0.578278398,9.84E-06,-0.371406495
OG0005031,LON2,0.53195033,0.689875676,38888.16667,0.929753385,1469.7513,-0.177584873,498,-0.085848806,9.91E-06,0.420408188
OG0005032,AT5G42150,0.630390583,0.124008168,19538,-0.397268688,2954.7643,0.916253012,825,0.751336336,9.68E-06,-0.065723135
OG0005033,ATPD,0.769370553,-0.529596192,4818.4,-1.54631653,1669.7253,-0.020981325,428,-0.257933759,8.83E-06,-0.969851877
OG0005034,AT4G10150/AT4G10160/AT1G33480,0.731212798,-1.364579244,13377,-0.822195656,485.449,-1.114271937,172,-1.013096498,9.26E-06,-0.614237026
OG0005035,AT1G18070,0.466876623,1.112306553,33330.66667,0.580076288,3594.3745,1.419512566,1111,1.758852175,1.01E-05,1.35581609
OG0005037,SPT16,0.690740362,-0.170622388,29342.13333,0.308897734,4275.6394,2.061018134,1185,2.117626692,1.01E-05,1.423688609
OG0005038,AT4G10730/AT4G24100,0.634024132,-0.514017562,52460.06667,1.300724592,2088.0237,-0.284431694,709,-0.131425007,1.02E-05,1.703100577
OG0005039,NAGS1/NAGS2,0.339570306,2.040820036,35677.23333,0.218517768,856.8923,-1.264730433,295,-1.185530254,9.78E-06,-0.496070409
OG0005040,ALDH11A3,0.646902352,0.038875681,23987.3,-0.072428332,802.4834,-0.719064918,262,-0.711603507,9.26E-06,-0.609836806
OG0005041,FZF/AT4G31420,0.579465524,-0.133843022,43507.98333,0.765932205,3360.8507,0.813275423,988,0.853728027,1.02E-05,1.172129481
OG0005043,EIF3B-2/TIF3B1,0.641021048,-0.556311572,37489.13333,0.347081835,5015.5297,3.099144185,1424,3.669947089,1.00E-05,0.241308703
OG0005044,AT5G40670,0.587800364,0.36450403,14209,-0.762674658,1152.1273,-0.416757358,370,-0.412118861,9.57E-06,-0.240369697
OG0005045,RPN10,0.391004259,1.736149315,25756.3,0.056279846,3455.8837,1.304275288,996,1.271524914,1.01E-05,1.36270886
OG0005046,AT4G34840/MTN1,0.425442579,1.058507105,41378.43333,0.630103484,3192.5761,0.648004488,917,0.580436091,1.01E-05,0.59779648
OG0005047,AT4G39810,0.63508658,0.095165379,NA,NA,NA,NA,NA,NA,NA,NA
OG0005048,UBP4/UBP3,0.334929972,2.11500053,46759.4,0.983568924,3028.6801,0.51056526,964,0.762268034,1.02E-05,1.246670895
OG0005050,AT4G37420,0.842415224,-0.828719243,NA,NA,NA,NA,NA,NA,NA,NA
OG0005051,GBF1,0.530497444,0.693254292,41222.23333,1.067954582,1688.9084,-0.009121772,569,0.080966971,9.92E-06,0.457573881
OG0005052,FUC95A,0.524333561,0.734438897,17138.73333,-0.563961691,1233.9627,-0.359704116,397,-0.335479423,9.76E-06,0.073038052
OG0005053,CER9,0.387153449,1.781962572,30271.7,0.376297445,3787.0213,1.577197356,1143,1.908835176,1.02E-05,2.252985426
OG0005054,AT2G14695/AT4G32272,0.449287518,0.847616938,28672.1,0.269266765,1622.8685,-0.059630072,571,0.084017884,1.00E-05,0.74129386
OG0005055,AT4G31805/AT5G10890,0.894888167,-1.635831875,22995,-0.144010119,839.9467,-0.679460399,239,-0.780280788,8.36E-06,-1.257323317
OG0005056,AT5G16210,0.318619638,2.622630435,23466.58333,-0.111514773,3595.2571,1.420345794,1070,1.567775531,1.02E-05,1.593218818
OG0005058,PTB3,0.529142263,0.700035396,35237,0.704181504,1825.9218,0.093175432,624,0.204215183,1.00E-05,0.677929186
OG0005059,AT4G33370/AT5G51280,0.608155844,-0.33872221,36756.53333,0.798968654,3254.1502,1.135451201,1032,1.412881935,1.01E-05,0.935389553
OG0005060,NUDT3,0.511229437,0.815459087,45192.63333,1.313584911,2033.4404,0.246633786,696,0.380870465,1.02E-05,1.906958527
OG0005062,AT5G49950/AT1G34340,0.485798617,0.535385993,40415.73333,0.563248906,1804.603,-0.493664783,613,-0.402868285,1.01E-05,0.648004488
OG0005064,ATCES1,0.554024207,0.559419456,33641.8,0.601071547,2793.4502,0.809050374,895,0.950566744,1.01E-05,1.158341037
OG0005065,NRPB2,0.616587957,0.210050691,31770.93333,0.471800234,4209.3898,2.001241905,1224,2.37672196,1.01E-05,1.268120356
OG0005066,AT4G21520,0.684776335,-0.142795021,10496.33333,-1.015639543,2868.1971,0.856357442,816,0.7155256,9.46E-06,-0.389712502
OG0005067,FMN/FHY,0.863758242,-0.909351297,31076.06667,0.42240191,1107.6674,-0.446460783,359,-0.43640563,9.77E-06,0.096840597
OG0005068,AT4G18900/AT4G18905/AT4G35370,0.669941765,-1.08262133,10603,-1.010053466,4478.204,2.314851548,1131,1.850169107,9.62E-06,-0.148005192
OG0005069,APRR2,0.492932572,0.93512689,37179,0.820917341,496.1203,-1.095241234,178,-0.992485604,9.31E-06,-0.560756404
OG0005070,AT2G38410/AT5G01760,0.591659639,-0.227305369,52318.05,1.647446625,3329.71,1.186759092,1012,1.334032791,1.03E-05,2.449299434
OG0005071,AT5G01260,0.593819777,0.329034692,24085.5,-0.063590297,1460.5892,-0.186240473,481,-0.126519495,9.86E-06,0.280318209
OG0005072,AT5G04760,0.553017051,0.565651511,27215.16667,0.154771506,1091.1594,-0.456561281,362,-0.426061441,9.29E-06,-0.579356907
OG0005074,AT5G08300/AT5G23250,0.60367785,-0.310681294,31219.71667,-0.137254423,4028.546,1.505415174,1145,1.595386157,1.01E-05,0.584038268
OG0005075,AT5G08500/AT5G23575,0.472570062,0.646642323,44582.53333,0.840235563,2020.3629,-0.338697721,630,-0.352253405,1.00E-05,0.285064964
OG0005076,AT5G08565/SPT42,0.543536655,0.120434879,44943.16667,0.86075301,2402.1157,-0.012770651,767,0.070294521,9.98E-06,0.078831782
OG0005077,KEG,0.45866082,1.173643943,18924.4,-0.441092482,3771.2605,1.567775531,1053,1.499773923,1.00E-05,0.840668412
OG0005078,AT5G14720,0.384334416,1.81779399,26464.13333,0.102035153,2654.7687,0.704960937,833,0.773701675,1.01E-05,1.221281061
OG0005079,ITPK1,0.490747224,0.947555604,37992.9,0.875377997,3046.5041,0.987027197,963,1.154780084,1.02E-05,2.188586882
OG0005080,AT5G27730,0.515730423,0.788552202,44333.9,1.258664932,1656.8704,-0.029193413,552,0.03527768,9.84E-06,0.232552797
OG0005081,YY1,0.57023569,0.466353974,19467.46667,-0.404517624,3082.0294,1.009547203,943,1.089168532,9.96E-06,0.547992235
OG0005082,AT5G50900,0.60167353,0.291506679,36585.45238,0.782756674,1780.8651,0.062980968,572,0.087374793,9.94E-06,0.497790472
